"Name","Address","Rating","Reviews","Website","Phone","Lead Score"
"Bloom's Beauty Salon","4543 Whittier Blvd, Los Angeles, CA 90022","4.5","40","https://www.yelp.com/biz/blooms-beauty-salon-los-angeles?adjust_creative=0EyRJ_fNdM0cFTzbMFl4gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0EyRJ_fNdM0cFTzbMFl4gA","(323) 269-1823","Low"
"Araceli's Beauty Salon","456 N Gage Ave, Los Angeles, CA 90063","5","6","https://www.yelp.com/biz/aracelis-beauty-salon-los-angeles?adjust_creative=0EyRJ_fNdM0cFTzbMFl4gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0EyRJ_fNdM0cFTzbMFl4gA","(323) 526-9135","Low"
"Hair Matters","806 S Atlantic Blvd, Ste A, Monterey Park, CA 91754","4.1","193","https://www.yelp.com/biz/hair-matters-monterey-park-5?adjust_creative=0EyRJ_fNdM0cFTzbMFl4gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0EyRJ_fNdM0cFTzbMFl4gA","(626) 757-8778","Low"
"Swank Salon","500 N Atlantic Blvd, Ste 141, Monterey Park, CA 91754","5","11","https://www.yelp.com/biz/swank-salon-monterey-park?adjust_creative=0EyRJ_fNdM0cFTzbMFl4gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0EyRJ_fNdM0cFTzbMFl4gA","(626) 537-1517","Low"
"Love Hair International","281-B South Atlantic Blvd, Los Angeles, CA 90022","4.6","9","https://www.yelp.com/biz/love-hair-international-los-angeles?adjust_creative=0EyRJ_fNdM0cFTzbMFl4gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0EyRJ_fNdM0cFTzbMFl4gA","(323) 266-3932","Low"
"Estella Beauty Salon","5615 E Whittier Blvd, Ste B, Los Angeles, CA 90022","4.6","23","https://www.yelp.com/biz/estella-beauty-salon-los-angeles?adjust_creative=0EyRJ_fNdM0cFTzbMFl4gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0EyRJ_fNdM0cFTzbMFl4gA","(323) 838-6888","Low"
"Halo Salon & Spa","416 W Whittier Blvd, Montebello, CA 90640","4.6","266","https://www.yelp.com/biz/halo-salon-and-spa-montebello?adjust_creative=0EyRJ_fNdM0cFTzbMFl4gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0EyRJ_fNdM0cFTzbMFl4gA","(323) 522-8606","Low"
"Medusa's Beauty Salon","4342 1/2 E Cesar Chavez Ave, Los Angeles, CA 90022","5","6","https://www.yelp.com/biz/medusas-beauty-salon-los-angeles?adjust_creative=0EyRJ_fNdM0cFTzbMFl4gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0EyRJ_fNdM0cFTzbMFl4gA","(323) 351-4664","Low"
"Miyako Salon","134 S Atlantic Blvd, Ste 134, Monterey Park, CA 91754","4.4","102","https://www.yelp.com/biz/miyako-salon-monterey-park-4?adjust_creative=0EyRJ_fNdM0cFTzbMFl4gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0EyRJ_fNdM0cFTzbMFl4gA","(626) 289-5209","Low"
"Mg Hair Studio","2635 W Beverly Blvd, Montebello, CA 90640","4.7","81","https://www.yelp.com/biz/mg-hair-studio-montebello?adjust_creative=0EyRJ_fNdM0cFTzbMFl4gA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=0EyRJ_fNdM0cFTzbMFl4gA","(323) 722-9956","Low"
